"year","state","state_po","party_simplified","candidatevotes","totalvotes","VAP","VEP","Turnout","Turnout_Percent_VAP","Turnout_Percent_VEP"
1988,"NORTH CAROLINA","NC","DEMOCRAT",890167,2134370,181956000,173579281,91586725,0.503,0.528
1988,"NORTH CAROLINA","NC","OTHERS",6945,2134370,181956000,173579281,91586725,0.503,0.528
1988,"NORTH CAROLINA","NC","REPUBLICAN",1237258,2134370,181956000,173579281,91586725,0.503,0.528
1988,"NORTH DAKOTA","ND","DEMOCRAT",127739,297261,181956000,173579281,91586725,0.503,0.528
1988,"NORTH DAKOTA","ND","OTHERS",2963,297261,181956000,173579281,91586725,0.503,0.528
1988,"NORTH DAKOTA","ND","REPUBLICAN",166559,297261,181956000,173579281,91586725,0.503,0.528
1988,"OHIO","OH","DEMOCRAT",1939629,4393585,181956000,173579281,91586725,0.503,0.528
1988,"OHIO","OH","OTHERS",37407,4393585,181956000,173579281,91586725,0.503,0.528
1988,"OHIO","OH","REPUBLICAN",2416549,4393585,181956000,173579281,91586725,0.503,0.528
1988,"OKLAHOMA","OK","DEMOCRAT",483423,1171036,181956000,173579281,91586725,0.503,0.528
1988,"OKLAHOMA","OK","OTHERS",9246,1171036,181956000,173579281,91586725,0.503,0.528
1988,"OKLAHOMA","OK","REPUBLICAN",678367,1171036,181956000,173579281,91586725,0.503,0.528
1988,"OREGON","OR","DEMOCRAT",616206,1201694,181956000,173579281,91586725,0.503,0.528
1988,"OREGON","OR","OTHERS",25362,1201694,181956000,173579281,91586725,0.503,0.528
1988,"OREGON","OR","REPUBLICAN",560126,1201694,181956000,173579281,91586725,0.503,0.528
1988,"PENNSYLVANIA","PA","DEMOCRAT",2194944,4536251,181956000,173579281,91586725,0.503,0.528
1988,"PENNSYLVANIA","PA","OTHERS",41220,4536251,181956000,173579281,91586725,0.503,0.528
1988,"PENNSYLVANIA","PA","REPUBLICAN",2300087,4536251,181956000,173579281,91586725,0.503,0.528
1988,"RHODE ISLAND","RI","DEMOCRAT",225123,404622,181956000,173579281,91586725,0.503,0.528
1988,"RHODE ISLAND","RI","OTHERS",1738,404622,181956000,173579281,91586725,0.503,0.528
1988,"RHODE ISLAND","RI","REPUBLICAN",177761,404622,181956000,173579281,91586725,0.503,0.528
1988,"SOUTH CAROLINA","SC","DEMOCRAT",370554,986009,181956000,173579281,91586725,0.503,0.528
1988,"SOUTH CAROLINA","SC","OTHERS",9012,986009,181956000,173579281,91586725,0.503,0.528
1988,"SOUTH CAROLINA","SC","REPUBLICAN",606443,986009,181956000,173579281,91586725,0.503,0.528
1988,"SOUTH DAKOTA","SD","DEMOCRAT",145560,312991,181956000,173579281,91586725,0.503,0.528
1988,"SOUTH DAKOTA","SD","OTHERS",2016,312991,181956000,173579281,91586725,0.503,0.528
1988,"SOUTH DAKOTA","SD","REPUBLICAN",165415,312991,181956000,173579281,91586725,0.503,0.528
1988,"TENNESSEE","TN","DEMOCRAT",679794,1636250,181956000,173579281,91586725,0.503,0.528
1988,"TENNESSEE","TN","OTHERS",9223,1636250,181956000,173579281,91586725,0.503,0.528
1988,"TENNESSEE","TN","REPUBLICAN",947233,1636250,181956000,173579281,91586725,0.503,0.528
1988,"TEXAS","TX","DEMOCRAT",2352748,5427410,181956000,173579281,91586725,0.503,0.528
1988,"TEXAS","TX","OTHERS",37833,5427410,181956000,173579281,91586725,0.503,0.528
1988,"TEXAS","TX","REPUBLICAN",3036829,5427410,181956000,173579281,91586725,0.503,0.528
1988,"UTAH","UT","DEMOCRAT",207343,647008,181956000,173579281,91586725,0.503,0.528
1988,"UTAH","UT","OTHERS",11223,647008,181956000,173579281,91586725,0.503,0.528
1988,"UTAH","UT","REPUBLICAN",428442,647008,181956000,173579281,91586725,0.503,0.528
1988,"VERMONT","VT","DEMOCRAT",115775,243328,181956000,173579281,91586725,0.503,0.528
1988,"VERMONT","VT","OTHERS",3222,243328,181956000,173579281,91586725,0.503,0.528
1988,"VERMONT","VT","REPUBLICAN",124331,243328,181956000,173579281,91586725,0.503,0.528
1988,"VIRGINIA","VA","DEMOCRAT",859799,2191609,181956000,173579281,91586725,0.503,0.528
1988,"VIRGINIA","VA","OTHERS",22648,2191609,181956000,173579281,91586725,0.503,0.528
1988,"VIRGINIA","VA","REPUBLICAN",1309162,2191609,181956000,173579281,91586725,0.503,0.528
1988,"WASHINGTON","WA","DEMOCRAT",933516,1865253,181956000,173579281,91586725,0.503,0.528
1988,"WASHINGTON","WA","OTHERS",27902,1865253,181956000,173579281,91586725,0.503,0.528
1988,"WASHINGTON","WA","REPUBLICAN",903835,1865253,181956000,173579281,91586725,0.503,0.528
1988,"WEST VIRGINIA","WV","DEMOCRAT",341016,653311,181956000,173579281,91586725,0.503,0.528
1988,"WEST VIRGINIA","WV","OTHERS",2230,653311,181956000,173579281,91586725,0.503,0.528
1988,"WEST VIRGINIA","WV","REPUBLICAN",310065,653311,181956000,173579281,91586725,0.503,0.528
1988,"WISCONSIN","WI","DEMOCRAT",1126794,2191608,181956000,173579281,91586725,0.503,0.528
1988,"WISCONSIN","WI","OTHERS",17315,2191608,181956000,173579281,91586725,0.503,0.528
1988,"WISCONSIN","WI","REPUBLICAN",1047499,2191608,181956000,173579281,91586725,0.503,0.528
1988,"WYOMING","WY","DEMOCRAT",67113,176551,181956000,173579281,91586725,0.503,0.528
1988,"WYOMING","WY","OTHERS",2571,176551,181956000,173579281,91586725,0.503,0.528
1988,"WYOMING","WY","REPUBLICAN",106867,176551,181956000,173579281,91586725,0.503,0.528
1992,"ALABAMA","AL","DEMOCRAT",690080,1688060,189493000,179655523,104600366,0.552,0.582
1992,"ALABAMA","AL","OTHERS",193697,1688060,189493000,179655523,104600366,0.552,0.582
1992,"ALABAMA","AL","REPUBLICAN",804283,1688060,189493000,179655523,104600366,0.552,0.582
1992,"ALASKA","AK","DEMOCRAT",78294,258506,189493000,179655523,104600366,0.552,0.582
1992,"ALASKA","AK","OTHERS",78212,258506,189493000,179655523,104600366,0.552,0.582
1992,"ALASKA","AK","REPUBLICAN",102000,258506,189493000,179655523,104600366,0.552,0.582
1992,"ARIZONA","AZ","DEMOCRAT",543050,1486975,189493000,179655523,104600366,0.552,0.582
1992,"ARIZONA","AZ","OTHERS",371839,1486975,189493000,179655523,104600366,0.552,0.582
1992,"ARIZONA","AZ","REPUBLICAN",572086,1486975,189493000,179655523,104600366,0.552,0.582
1992,"ARKANSAS","AR","DEMOCRAT",505823,950653,189493000,179655523,104600366,0.552,0.582
1992,"ARKANSAS","AR","OTHERS",107506,950653,189493000,179655523,104600366,0.552,0.582
1992,"ARKANSAS","AR","REPUBLICAN",337324,950653,189493000,179655523,104600366,0.552,0.582
1992,"CALIFORNIA","CA","DEMOCRAT",5121325,11131721,189493000,179655523,104600366,0.552,0.582
1992,"CALIFORNIA","CA","OTHERS",2379822,11131721,189493000,179655523,104600366,0.552,0.582
1992,"CALIFORNIA","CA","REPUBLICAN",3630574,11131721,189493000,179655523,104600366,0.552,0.582
1992,"COLORADO","CO","DEMOCRAT",629681,1569180,189493000,179655523,104600366,0.552,0.582
1992,"COLORADO","CO","OTHERS",376649,1569180,189493000,179655523,104600366,0.552,0.582
1992,"COLORADO","CO","REPUBLICAN",562850,1569180,189493000,179655523,104600366,0.552,0.582
1992,"CONNECTICUT","CT","DEMOCRAT",682318,1616156,189493000,179655523,104600366,0.552,0.582
1992,"CONNECTICUT","CT","OTHERS",355525,1616156,189493000,179655523,104600366,0.552,0.582
1992,"CONNECTICUT","CT","REPUBLICAN",578313,1616156,189493000,179655523,104600366,0.552,0.582
1992,"DELAWARE","DE","DEMOCRAT",126054,289620,189493000,179655523,104600366,0.552,0.582
1992,"DELAWARE","DE","OTHERS",61253,289620,189493000,179655523,104600366,0.552,0.582
1992,"DELAWARE","DE","REPUBLICAN",102313,289620,189493000,179655523,104600366,0.552,0.582
1992,"DISTRICT OF COLUMBIA","DC","DEMOCRAT",192619,227572,189493000,179655523,104600366,0.552,0.582
1992,"DISTRICT OF COLUMBIA","DC","OTHERS",14255,227572,189493000,179655523,104600366,0.552,0.582
1992,"DISTRICT OF COLUMBIA","DC","REPUBLICAN",20698,227572,189493000,179655523,104600366,0.552,0.582
1992,"FLORIDA","FL","DEMOCRAT",2071698,5313392,189493000,179655523,104600366,0.552,0.582
1992,"FLORIDA","FL","OTHERS",1068384,5313392,189493000,179655523,104600366,0.552,0.582
1992,"FLORIDA","FL","REPUBLICAN",2173310,5313392,189493000,179655523,104600366,0.552,0.582
1992,"GEORGIA","GA","DEMOCRAT",1008966,2321133,189493000,179655523,104600366,0.552,0.582
1992,"GEORGIA","GA","OTHERS",316915,2321133,189493000,179655523,104600366,0.552,0.582
1992,"GEORGIA","GA","REPUBLICAN",995252,2321133,189493000,179655523,104600366,0.552,0.582
1992,"HAWAII","HI","DEMOCRAT",179310,372842,189493000,179655523,104600366,0.552,0.582
1992,"HAWAII","HI","OTHERS",56710,372842,189493000,179655523,104600366,0.552,0.582
1992,"HAWAII","HI","REPUBLICAN",136822,372842,189493000,179655523,104600366,0.552,0.582
1992,"IDAHO","ID","DEMOCRAT",137013,482114,189493000,179655523,104600366,0.552,0.582
1992,"IDAHO","ID","OTHERS",142456,482114,189493000,179655523,104600366,0.552,0.582
1992,"IDAHO","ID","REPUBLICAN",202645,482114,189493000,179655523,104600366,0.552,0.582
1992,"ILLINOIS","IL","DEMOCRAT",2453350,5050157,189493000,179655523,104600366,0.552,0.582
1992,"ILLINOIS","IL","OTHERS",862711,5050157,189493000,179655523,104600366,0.552,0.582
1992,"ILLINOIS","IL","REPUBLICAN",1734096,5050157,189493000,179655523,104600366,0.552,0.582
1992,"INDIANA","IN","DEMOCRAT",848420,2305871,189493000,179655523,104600366,0.552,0.582
1992,"INDIANA","IN","OTHERS",468076,2305871,189493000,179655523,104600366,0.552,0.582
1992,"INDIANA","IN","REPUBLICAN",989375,2305871,189493000,179655523,104600366,0.552,0.582
1992,"IOWA","IA","DEMOCRAT",586353,1354607,189493000,179655523,104600366,0.552,0.582
1992,"IOWA","IA","OTHERS",263363,1354607,189493000,179655523,104600366,0.552,0.582
1992,"IOWA","IA","REPUBLICAN",504891,1354607,189493000,179655523,104600366,0.552,0.582
1992,"KANSAS","KS","DEMOCRAT",390434,1157236,189493000,179655523,104600366,0.552,0.582
1992,"KANSAS","KS","OTHERS",316851,1157236,189493000,179655523,104600366,0.552,0.582
1992,"KANSAS","KS","REPUBLICAN",449951,1157236,189493000,179655523,104600366,0.552,0.582
1992,"KENTUCKY","KY","DEMOCRAT",665104,1492900,189493000,179655523,104600366,0.552,0.582
1992,"KENTUCKY","KY","OTHERS",210618,1492900,189493000,179655523,104600366,0.552,0.582
1992,"KENTUCKY","KY","REPUBLICAN",617178,1492900,189493000,179655523,104600366,0.552,0.582
1992,"LOUISIANA","LA","DEMOCRAT",815971,1790017,189493000,179655523,104600366,0.552,0.582
1992,"LOUISIANA","LA","OTHERS",240660,1790017,189493000,179655523,104600366,0.552,0.582
1992,"LOUISIANA","LA","REPUBLICAN",733386,1790017,189493000,179655523,104600366,0.552,0.582
1992,"MAINE","ME","DEMOCRAT",263420,679499,189493000,179655523,104600366,0.552,0.582
1992,"MAINE","ME","OTHERS",209575,679499,189493000,179655523,104600366,0.552,0.582
1992,"MAINE","ME","REPUBLICAN",206504,679499,189493000,179655523,104600366,0.552,0.582
1992,"MARYLAND","MD","DEMOCRAT",988571,1984580,189493000,179655523,104600366,0.552,0.582
1992,"MARYLAND","MD","OTHERS",288915,1984580,189493000,179655523,104600366,0.552,0.582
1992,"MARYLAND","MD","REPUBLICAN",707094,1984580,189493000,179655523,104600366,0.552,0.582
1992,"MASSACHUSETTS","MA","DEMOCRAT",1318639,2773664,189493000,179655523,104600366,0.552,0.582
1992,"MASSACHUSETTS","MA","OTHERS",649986,2773664,189493000,179655523,104600366,0.552,0.582
1992,"MASSACHUSETTS","MA","REPUBLICAN",805039,2773664,189493000,179655523,104600366,0.552,0.582
1992,"MICHIGAN","MI","DEMOCRAT",1871182,4274673,189493000,179655523,104600366,0.552,0.582
1992,"MICHIGAN","MI","OTHERS",848551,4274673,189493000,179655523,104600366,0.552,0.582
1992,"MICHIGAN","MI","REPUBLICAN",1554940,4274673,189493000,179655523,104600366,0.552,0.582
1992,"MINNESOTA","MN","DEMOCRAT",1020997,2347948,189493000,179655523,104600366,0.552,0.582
1992,"MINNESOTA","MN","OTHERS",579110,2347948,189493000,179655523,104600366,0.552,0.582
1992,"MINNESOTA","MN","REPUBLICAN",747841,2347948,189493000,179655523,104600366,0.552,0.582
1992,"MISSISSIPPI","MS","DEMOCRAT",400258,981793,189493000,179655523,104600366,0.552,0.582
1992,"MISSISSIPPI","MS","OTHERS",93742,981793,189493000,179655523,104600366,0.552,0.582
1992,"MISSISSIPPI","MS","REPUBLICAN",487793,981793,189493000,179655523,104600366,0.552,0.582
1992,"MISSOURI","MO","DEMOCRAT",1053873,2391270,189493000,179655523,104600366,0.552,0.582
1992,"MISSOURI","MO","OTHERS",526238,2391270,189493000,179655523,104600366,0.552,0.582
1992,"MISSOURI","MO","REPUBLICAN",811159,2391270,189493000,179655523,104600366,0.552,0.582
1992,"MONTANA","MT","DEMOCRAT",154507,410583,189493000,179655523,104600366,0.552,0.582
1992,"MONTANA","MT","OTHERS",111869,410583,189493000,179655523,104600366,0.552,0.582
1992,"MONTANA","MT","REPUBLICAN",144207,410583,189493000,179655523,104600366,0.552,0.582
1992,"NEBRASKA","NE","DEMOCRAT",216864,737546,189493000,179655523,104600366,0.552,0.582
1992,"NEBRASKA","NE","OTHERS",177004,737546,189493000,179655523,104600366,0.552,0.582
1992,"NEBRASKA","NE","REPUBLICAN",343678,737546,189493000,179655523,104600366,0.552,0.582
1992,"NEVADA","NV","DEMOCRAT",189148,506318,189493000,179655523,104600366,0.552,0.582
1992,"NEVADA","NV","OTHERS",141342,506318,189493000,179655523,104600366,0.552,0.582
1992,"NEVADA","NV","REPUBLICAN",175828,506318,189493000,179655523,104600366,0.552,0.582
1992,"NEW HAMPSHIRE","NH","DEMOCRAT",209040,537215,189493000,179655523,104600366,0.552,0.582
1992,"NEW HAMPSHIRE","NH","OTHERS",125691,537215,189493000,179655523,104600366,0.552,0.582
1992,"NEW HAMPSHIRE","NH","REPUBLICAN",202484,537215,189493000,179655523,104600366,0.552,0.582
1992,"NEW JERSEY","NJ","DEMOCRAT",1436206,3343594,189493000,179655523,104600366,0.552,0.582
1992,"NEW JERSEY","NJ","OTHERS",550523,3343594,189493000,179655523,104600366,0.552,0.582
1992,"NEW JERSEY","NJ","REPUBLICAN",1356865,3343594,189493000,179655523,104600366,0.552,0.582
1992,"NEW MEXICO","NM","DEMOCRAT",261617,569986,189493000,179655523,104600366,0.552,0.582
1992,"NEW MEXICO","NM","OTHERS",95545,569986,189493000,179655523,104600366,0.552,0.582
1992,"NEW MEXICO","NM","REPUBLICAN",212824,569986,189493000,179655523,104600366,0.552,0.582
1992,"NEW YORK","NY","DEMOCRAT",3346894,7079432,189493000,179655523,104600366,0.552,0.582
1992,"NEW YORK","NY","OTHERS",1690848,7079432,189493000,179655523,104600366,0.552,0.582
1992,"NEW YORK","NY","REPUBLICAN",2041690,7079432,189493000,179655523,104600366,0.552,0.582
1992,"NORTH CAROLINA","NC","DEMOCRAT",1114042,2611850,189493000,179655523,104600366,0.552,0.582
1992,"NORTH CAROLINA","NC","OTHERS",363147,2611850,189493000,179655523,104600366,0.552,0.582
1992,"NORTH CAROLINA","NC","REPUBLICAN",1134661,2611850,189493000,179655523,104600366,0.552,0.582
1992,"NORTH DAKOTA","ND","DEMOCRAT",99168,308133,189493000,179655523,104600366,0.552,0.582
1992,"NORTH DAKOTA","ND","OTHERS",72721,308133,189493000,179655523,104600366,0.552,0.582
1992,"NORTH DAKOTA","ND","REPUBLICAN",136244,308133,189493000,179655523,104600366,0.552,0.582
1992,"OHIO","OH","DEMOCRAT",1984942,4939967,189493000,179655523,104600366,0.552,0.582
1992,"OHIO","OH","OTHERS",1060715,4939967,189493000,179655523,104600366,0.552,0.582
1992,"OHIO","OH","REPUBLICAN",1894310,4939967,189493000,179655523,104600366,0.552,0.582
1992,"OKLAHOMA","OK","DEMOCRAT",473066,1390359,189493000,179655523,104600366,0.552,0.582
1992,"OKLAHOMA","OK","OTHERS",324364,1390359,189493000,179655523,104600366,0.552,0.582
1992,"OKLAHOMA","OK","REPUBLICAN",592929,1390359,189493000,179655523,104600366,0.552,0.582
1992,"OREGON","OR","DEMOCRAT",621314,1462643,189493000,179655523,104600366,0.552,0.582
1992,"OREGON","OR","OTHERS",365572,1462643,189493000,179655523,104600366,0.552,0.582
1992,"OREGON","OR","REPUBLICAN",475757,1462643,189493000,179655523,104600366,0.552,0.582
1992,"PENNSYLVANIA","PA","DEMOCRAT",2239164,4959810,189493000,179655523,104600366,0.552,0.582
1992,"PENNSYLVANIA","PA","OTHERS",928805,4959810,189493000,179655523,104600366,0.552,0.582
1992,"PENNSYLVANIA","PA","REPUBLICAN",1791841,4959810,189493000,179655523,104600366,0.552,0.582
1992,"RHODE ISLAND","RI","DEMOCRAT",213299,453365,189493000,179655523,104600366,0.552,0.582
1992,"RHODE ISLAND","RI","OTHERS",108465,453365,189493000,179655523,104600366,0.552,0.582
1992,"RHODE ISLAND","RI","REPUBLICAN",131601,453365,189493000,179655523,104600366,0.552,0.582
1992,"SOUTH CAROLINA","SC","DEMOCRAT",525514,1228912,189493000,179655523,104600366,0.552,0.582
1992,"SOUTH CAROLINA","SC","OTHERS",125891,1228912,189493000,179655523,104600366,0.552,0.582
1992,"SOUTH CAROLINA","SC","REPUBLICAN",577507,1228912,189493000,179655523,104600366,0.552,0.582
1992,"SOUTH DAKOTA","SD","DEMOCRAT",124888,336254,189493000,179655523,104600366,0.552,0.582
1992,"SOUTH DAKOTA","SD","OTHERS",74648,336254,189493000,179655523,104600366,0.552,0.582
1992,"SOUTH DAKOTA","SD","REPUBLICAN",136718,336254,189493000,179655523,104600366,0.552,0.582
1992,"TENNESSEE","TN","DEMOCRAT",933521,1982638,189493000,179655523,104600366,0.552,0.582
1992,"TENNESSEE","TN","OTHERS",207817,1982638,189493000,179655523,104600366,0.552,0.582
1992,"TENNESSEE","TN","REPUBLICAN",841300,1982638,189493000,179655523,104600366,0.552,0.582
1992,"TEXAS","TX","DEMOCRAT",2281815,6154018,189493000,179655523,104600366,0.552,0.582
1992,"TEXAS","TX","OTHERS",1376132,6154018,189493000,179655523,104600366,0.552,0.582
1992,"TEXAS","TX","REPUBLICAN",2496071,6154018,189493000,179655523,104600366,0.552,0.582
1992,"UTAH","UT","DEMOCRAT",183429,743998,189493000,179655523,104600366,0.552,0.582
1992,"UTAH","UT","OTHERS",237937,743998,189493000,179655523,104600366,0.552,0.582
1992,"UTAH","UT","REPUBLICAN",322632,743998,189493000,179655523,104600366,0.552,0.582
1992,"VERMONT","VT","DEMOCRAT",133592,289701,189493000,179655523,104600366,0.552,0.582
1992,"VERMONT","VT","OTHERS",67987,289701,189493000,179655523,104600366,0.552,0.582
1992,"VERMONT","VT","REPUBLICAN",88122,289701,189493000,179655523,104600366,0.552,0.582
1992,"VIRGINIA","VA","DEMOCRAT",1038650,2559129,189493000,179655523,104600366,0.552,0.582
1992,"VIRGINIA","VA","OTHERS",369962,2559129,189493000,179655523,104600366,0.552,0.582
1992,"VIRGINIA","VA","REPUBLICAN",1150517,2559129,189493000,179655523,104600366,0.552,0.582
1992,"WASHINGTON","WA","DEMOCRAT",993037,2287565,189493000,179655523,104600366,0.552,0.582
1992,"WASHINGTON","WA","OTHERS",563294,2287565,189493000,179655523,104600366,0.552,0.582
1992,"WASHINGTON","WA","REPUBLICAN",731234,2287565,189493000,179655523,104600366,0.552,0.582
1992,"WEST VIRGINIA","WV","DEMOCRAT",331001,683677,189493000,179655523,104600366,0.552,0.582
1992,"WEST VIRGINIA","WV","OTHERS",110702,683677,189493000,179655523,104600366,0.552,0.582
1992,"WEST VIRGINIA","WV","REPUBLICAN",241974,683677,189493000,179655523,104600366,0.552,0.582
1992,"WISCONSIN","WI","DEMOCRAT",1041066,2531064,189493000,179655523,104600366,0.552,0.582
1992,"WISCONSIN","WI","OTHERS",559143,2531064,189493000,179655523,104600366,0.552,0.582
1992,"WISCONSIN","WI","REPUBLICAN",930855,2531064,189493000,179655523,104600366,0.552,0.582
1992,"WYOMING","WY","DEMOCRAT",68160,199884,189493000,179655523,104600366,0.552,0.582
1992,"WYOMING","WY","OTHERS",52377,199884,189493000,179655523,104600366,0.552,0.582
1992,"WYOMING","WY","REPUBLICAN",79347,199884,189493000,179655523,104600366,0.552,0.582
1996,"ALABAMA","AL","DEMOCRAT",662165,1534349,196789000,186347044,96389818,0.49,0.517
1996,"ALABAMA","AL","OTHERS",103140,1534349,196789000,186347044,96389818,0.49,0.517
1996,"ALABAMA","AL","REPUBLICAN",769044,1534349,196789000,186347044,96389818,0.49,0.517
1996,"ALASKA","AK","DEMOCRAT",80380,241620,196789000,186347044,96389818,0.49,0.517
1996,"ALASKA","AK","OTHERS",38494,241620,196789000,186347044,96389818,0.49,0.517
1996,"ALASKA","AK","REPUBLICAN",122746,241620,196789000,186347044,96389818,0.49,0.517
1996,"ARIZONA","AZ","DEMOCRAT",653288,1404405,196789000,186347044,96389818,0.49,0.517
1996,"ARIZONA","AZ","OTHERS",129044,1404405,196789000,186347044,96389818,0.49,0.517
1996,"ARIZONA","AZ","REPUBLICAN",622073,1404405,196789000,186347044,96389818,0.49,0.517
1996,"ARKANSAS","AR","DEMOCRAT",475171,884262,196789000,186347044,96389818,0.49,0.517
1996,"ARKANSAS","AR","OTHERS",83675,884262,196789000,186347044,96389818,0.49,0.517
1996,"ARKANSAS","AR","REPUBLICAN",325416,884262,196789000,186347044,96389818,0.49,0.517
1996,"CALIFORNIA","CA","DEMOCRAT",5119835,10019469,196789000,186347044,96389818,0.49,0.517
1996,"CALIFORNIA","CA","OTHERS",1071253,10019469,196789000,186347044,96389818,0.49,0.517
1996,"CALIFORNIA","CA","REPUBLICAN",3828381,10019469,196789000,186347044,96389818,0.49,0.517
1996,"COLORADO","CO","DEMOCRAT",671152,1510702,196789000,186347044,96389818,0.49,0.517
1996,"COLORADO","CO","OTHERS",147702,1510702,196789000,186347044,96389818,0.49,0.517
1996,"COLORADO","CO","REPUBLICAN",691848,1510702,196789000,186347044,96389818,0.49,0.517
1996,"CONNECTICUT","CT","DEMOCRAT",735740,1392614,196789000,186347044,96389818,0.49,0.517
1996,"CONNECTICUT","CT","OTHERS",173765,1392614,196789000,186347044,96389818,0.49,0.517
1996,"CONNECTICUT","CT","REPUBLICAN",483109,1392614,196789000,186347044,96389818,0.49,0.517
1996,"DELAWARE","DE","DEMOCRAT",140355,270810,196789000,186347044,96389818,0.49,0.517
1996,"DELAWARE","DE","OTHERS",31393,270810,196789000,186347044,96389818,0.49,0.517
1996,"DELAWARE","DE","REPUBLICAN",99062,270810,196789000,186347044,96389818,0.49,0.517
1996,"DISTRICT OF COLUMBIA","DC","DEMOCRAT",158220,185726,196789000,186347044,96389818,0.49,0.517
1996,"DISTRICT OF COLUMBIA","DC","OTHERS",10167,185726,196789000,186347044,96389818,0.49,0.517
1996,"DISTRICT OF COLUMBIA","DC","REPUBLICAN",17339,185726,196789000,186347044,96389818,0.49,0.517
1996,"FLORIDA","FL","DEMOCRAT",2546870,5303154,196789000,186347044,96389818,0.49,0.517
1996,"FLORIDA","FL","OTHERS",511748,5303154,196789000,186347044,96389818,0.49,0.517
1996,"FLORIDA","FL","REPUBLICAN",2244536,5303154,196789000,186347044,96389818,0.49,0.517
1996,"GEORGIA","GA","DEMOCRAT",1053849,2298899,196789000,186347044,96389818,0.49,0.517
1996,"GEORGIA","GA","OTHERS",164207,2298899,196789000,186347044,96389818,0.49,0.517
1996,"GEORGIA","GA","REPUBLICAN",1080843,2298899,196789000,186347044,96389818,0.49,0.517
1996,"HAWAII","HI","DEMOCRAT",205012,360120,196789000,186347044,96389818,0.49,0.517
1996,"HAWAII","HI","OTHERS",41165,360120,196789000,186347044,96389818,0.49,0.517
1996,"HAWAII","HI","REPUBLICAN",113943,360120,196789000,186347044,96389818,0.49,0.517
1996,"IDAHO","ID","DEMOCRAT",165443,491711,196789000,186347044,96389818,0.49,0.517
1996,"IDAHO","ID","OTHERS",69673,491711,196789000,186347044,96389818,0.49,0.517
1996,"IDAHO","ID","REPUBLICAN",256595,491711,196789000,186347044,96389818,0.49,0.517
1996,"ILLINOIS","IL","DEMOCRAT",2341744,4311391,196789000,186347044,96389818,0.49,0.517
1996,"ILLINOIS","IL","OTHERS",382626,4311391,196789000,186347044,96389818,0.49,0.517
1996,"ILLINOIS","IL","REPUBLICAN",1587021,4311391,196789000,186347044,96389818,0.49,0.517
1996,"INDIANA","IN","DEMOCRAT",887424,2135431,196789000,186347044,96389818,0.49,0.517
1996,"INDIANA","IN","OTHERS",241314,2135431,196789000,186347044,96389818,0.49,0.517
1996,"INDIANA","IN","REPUBLICAN",1006693,2135431,196789000,186347044,96389818,0.49,0.517
1996,"IOWA","IA","DEMOCRAT",620258,1234075,196789000,186347044,96389818,0.49,0.517
1996,"IOWA","IA","OTHERS",121173,1234075,196789000,186347044,96389818,0.49,0.517
1996,"IOWA","IA","REPUBLICAN",492644,1234075,196789000,186347044,96389818,0.49,0.517
1996,"KANSAS","KS","DEMOCRAT",387659,1074300,196789000,186347044,96389818,0.49,0.517
1996,"KANSAS","KS","OTHERS",103396,1074300,196789000,186347044,96389818,0.49,0.517
1996,"KANSAS","KS","REPUBLICAN",583245,1074300,196789000,186347044,96389818,0.49,0.517
1996,"KENTUCKY","KY","DEMOCRAT",636614,1388708,196789000,186347044,96389818,0.49,0.517
1996,"KENTUCKY","KY","OTHERS",128811,1388708,196789000,186347044,96389818,0.49,0.517
1996,"KENTUCKY","KY","REPUBLICAN",623283,1388708,196789000,186347044,96389818,0.49,0.517
1996,"LOUISIANA","LA","DEMOCRAT",927837,1783959,196789000,186347044,96389818,0.49,0.517
1996,"LOUISIANA","LA","OTHERS",143536,1783959,196789000,186347044,96389818,0.49,0.517
1996,"LOUISIANA","LA","REPUBLICAN",712586,1783959,196789000,186347044,96389818,0.49,0.517
1996,"MAINE","ME","DEMOCRAT",312788,605897,196789000,186347044,96389818,0.49,0.517
1996,"MAINE","ME","OTHERS",106731,605897,196789000,186347044,96389818,0.49,0.517
1996,"MAINE","ME","REPUBLICAN",186378,605897,196789000,186347044,96389818,0.49,0.517
1996,"MARYLAND","MD","DEMOCRAT",966207,1780870,196789000,186347044,96389818,0.49,0.517
1996,"MARYLAND","MD","OTHERS",133133,1780870,196789000,186347044,96389818,0.49,0.517
1996,"MARYLAND","MD","REPUBLICAN",681530,1780870,196789000,186347044,96389818,0.49,0.517
1996,"MASSACHUSETTS","MA","DEMOCRAT",1571509,2556459,196789000,186347044,96389818,0.49,0.517
1996,"MASSACHUSETTS","MA","OTHERS",266892,2556459,196789000,186347044,96389818,0.49,0.517
1996,"MASSACHUSETTS","MA","REPUBLICAN",718058,2556459,196789000,186347044,96389818,0.49,0.517
1996,"MICHIGAN","MI","DEMOCRAT",1989653,3848844,196789000,186347044,96389818,0.49,0.517
1996,"MICHIGAN","MI","OTHERS",377979,3848844,196789000,186347044,96389818,0.49,0.517
1996,"MICHIGAN","MI","REPUBLICAN",1481212,3848844,196789000,186347044,96389818,0.49,0.517
1996,"MINNESOTA","MN","DEMOCRAT",1120380,2192492,196789000,186347044,96389818,0.49,0.517
1996,"MINNESOTA","MN","OTHERS",305717,2192492,196789000,186347044,96389818,0.49,0.517
1996,"MINNESOTA","MN","REPUBLICAN",766395,2192492,196789000,186347044,96389818,0.49,0.517
